fips_code,year,ru_code,ruc_label
50023,1980,6,Nonmetro - urban smaller pop. adjacent to metro area
50023,1970,5,Nonmetro - urban larger pop. not adjacent to metro area
50025,2014_18,7,Nonmetro - urban smaller pop. not adjacent to metro area
50025,2000,6,Nonmetro - urban smaller pop. adjacent to metro area
50025,1990,7,Nonmetro - urban smaller pop. not adjacent to metro area
50025,1980,7,Nonmetro - urban smaller pop. not adjacent to metro area
50025,1970,7,Nonmetro - urban smaller pop. not adjacent to metro area
50027,2014_18,7,Nonmetro - urban smaller pop. not adjacent to metro area
50027,2000,7,Nonmetro - urban smaller pop. not adjacent to metro area
50027,1990,7,Nonmetro - urban smaller pop. not adjacent to metro area
50027,1980,7,Nonmetro - urban smaller pop. not adjacent to metro area
50027,1970,7,Nonmetro - urban smaller pop. not adjacent to metro area
51001,2014_18,8,Nonmetro - rural adjacent to metro area
51001,2000,7,Nonmetro - urban smaller pop. not adjacent to metro area
51001,1990,7,Nonmetro - urban smaller pop. not adjacent to metro area
51001,1980,9,Nonmetro - rural not adjacent to metro area
51001,1970,9,Nonmetro - rural not adjacent to metro area
51003,2014_18,3,Metro - smallest population
51003,2000,3,Metro - smallest population
51003,1990,3,Metro - smallest population
51003,1980,3,Metro - smallest population
51003,1970,5,Nonmetro - urban larger pop. not adjacent to metro area
51005,2014_18,6,Nonmetro - urban smaller pop. adjacent to metro area
51005,2000,6,Nonmetro - urban smaller pop. adjacent to metro area
51005,1990,6,Nonmetro - urban smaller pop. adjacent to metro area
51005,1980,7,Nonmetro - urban smaller pop. not adjacent to metro area
51005,1970,6,Nonmetro - urban smaller pop. adjacent to metro area
51007,2014_18,1,Metro - largest population
51007,2000,1,Metro - largest population
51007,1990,8,Nonmetro - rural adjacent to metro area
51007,1980,8,Nonmetro - rural adjacent to metro area
51007,1970,8,Nonmetro - rural adjacent to metro area
51009,2014_18,2,Metro - medium population
51009,2000,3,Metro - smallest population
51009,1990,3,Metro - smallest population
51009,1980,3,Metro - smallest population
51009,1970,3,Metro - smallest population
51011,2014_18,2,Metro - medium population
51011,2000,3,Metro - smallest population
51011,1990,8,Nonmetro - rural adjacent to metro area
51011,1980,8,Nonmetro - rural adjacent to metro area
51011,1970,3,Metro - smallest population
51013,2014_18,1,Metro - largest population
51013,2000,1,Metro - largest population
51013,1990,0,NA
51013,1980,1,Metro - largest population
51013,1970,1,Metro - largest population
51015,2014_18,3,Metro - smallest population
51015,2000,4,Nonmetro - urban larger pop. adjacent to metro area
51015,1990,4,Nonmetro - urban larger pop. adjacent to metro area
51015,1980,4,Nonmetro - urban larger pop. adjacent to metro area
51015,1970,5,Nonmetro - urban larger pop. not adjacent to metro area
51017,2014_18,8,Nonmetro - rural adjacent to metro area
51017,2000,9,Nonmetro - rural not adjacent to metro area
51017,1990,9,Nonmetro - rural not adjacent to metro area
51017,1980,9,Nonmetro - rural not adjacent to metro area
51017,1970,9,Nonmetro - rural not adjacent to metro area
51019,2014_18,2,Metro - medium population
51019,2000,3,Metro - smallest population
51019,1990,3,Metro - smallest population
51019,1980,6,Nonmetro - urban smaller pop. adjacent to metro area
51019,1970,6,Nonmetro - urban smaller pop. adjacent to metro area
51021,2014_18,8,Nonmetro - rural adjacent to metro area
51021,2000,8,Nonmetro - rural adjacent to metro area
51021,1990,9,Nonmetro - rural not adjacent to metro area
51021,1980,9,Nonmetro - rural not adjacent to metro area
51021,1970,9,Nonmetro - rural not adjacent to metro area
51023,2014_18,2,Metro - medium population
51023,2000,2,Metro - medium population
51023,1990,3,Metro - smallest population
51023,1980,3,Metro - smallest population
51023,1970,3,Metro - smallest population
51025,2014_18,6,Nonmetro - urban smaller pop. adjacent to metro area
51025,2000,6,Nonmetro - urban smaller pop. adjacent to metro area
51025,1990,8,Nonmetro - rural adjacent to metro area
51025,1980,8,Nonmetro - rural adjacent to metro area
51025,1970,8,Nonmetro - rural adjacent to metro area
51027,2014_18,9,Nonmetro - rural not adjacent to metro area
51027,2000,9,Nonmetro - rural not adjacent to metro area
51027,1990,9,Nonmetro - rural not adjacent to metro area
51027,1980,7,Nonmetro - urban smaller pop. not adjacent to metro area
51027,1970,9,Nonmetro - rural not adjacent to metro area
51029,2014_18,3,Metro - smallest population
51029,2000,8,Nonmetro - rural adjacent to metro area
51029,1990,8,Nonmetro - rural adjacent to metro area
51029,1980,8,Nonmetro - rural adjacent to metro area
51029,1970,9,Nonmetro - rural not adjacent to metro area
51031,2014_18,2,Metro - medium population
51031,2000,3,Metro - smallest population
51031,1990,3,Metro - smallest population
51031,1980,3,Metro - smallest population
51031,1970,3,Metro - smallest population
51033,2014_18,1,Metro - largest population
51033,2000,1,Metro - largest population
51033,1990,8,Nonmetro - rural adjacent to metro area
51033,1980,8,Nonmetro - rural adjacent to metro area
51033,1970,8,Nonmetro - rural adjacent to metro area
51035,2014_18,7,Nonmetro - urban smaller pop. not adjacent to metro area
51035,2000,6,Nonmetro - urban smaller pop. adjacent to metro area
51035,1990,7,Nonmetro - urban smaller pop. not adjacent to metro area
51035,1980,7,Nonmetro - urban smaller pop. not adjacent to metro area
51035,1970,7,Nonmetro - urban smaller pop. not adjacent to metro area
51036,2014_18,1,Metro - largest population
51036,2000,1,Metro - largest population
51036,1990,2,Metro - medium population
51036,1980,2,Metro - medium population
51036,1970,2,Metro - medium population
51037,2014_18,8,Nonmetro - rural adjacent to metro area
51037,2000,8,Nonmetro - rural adjacent to metro area
51037,1990,8,Nonmetro - rural adjacent to metro area
51037,1980,8,Nonmetro - rural adjacent to metro area
51037,1970,8,Nonmetro - rural adjacent to metro area
51041,2014_18,1,Metro - largest population
51041,2000,1,Metro - largest population
51041,1990,2,Metro - medium population
51041,1980,2,Metro - medium population
51041,1970,2,Metro - medium population
51043,2014_18,1,Metro - largest population
51043,2000,1,Metro - largest population
51043,1990,1,Metro - largest population
51043,1980,8,Nonmetro - rural adjacent to metro area
51043,1970,8,Nonmetro - rural adjacent to metro area
51045,2014_18,2,Metro - medium population
51045,2000,2,Metro - medium population
51045,1990,8,Nonmetro - rural adjacent to metro area
51045,1980,8,Nonmetro - rural adjacent to metro area
51045,1970,3,Metro - smallest population
51047,2014_18,1,Metro - largest population
51047,2000,6,Nonmetro - urban smaller pop. adjacent to metro area
51047,1990,1,Metro - largest population
51047,1980,6,Nonmetro - urban smaller pop. adjacent to metro area
51047,1970,7,Nonmetro - urban smaller pop. not adjacent to metro area
51049,2014_18,8,Nonmetro - rural adjacent to metro area
51049,2000,1,Metro - largest population
51049,1990,8,Nonmetro - rural adjacent to metro area
51049,1980,8,Nonmetro - rural adjacent to metro area
51049,1970,8,Nonmetro - rural adjacent to metro area
51051,2014_18,9,Nonmetro - rural not adjacent to metro area
51051,2000,9,Nonmetro - rural not adjacent to metro area
51051,1990,9,Nonmetro - rural not adjacent to metro area
51051,1980,9,Nonmetro - rural not adjacent to metro area
51051,1970,9,Nonmetro - rural not adjacent to metro area
51053,2014_18,1,Metro - largest population
51053,2000,1,Metro - largest population
51053,1990,2,Metro - medium population
51053,1980,2,Metro - medium population
51053,1970,3,Metro - smallest population
51057,2014_18,6,Nonmetro - urban smaller pop. adjacent to metro area
51057,2000,8,Nonmetro - rural adjacent to metro area
51057,1990,8,Nonmetro - rural adjacent to metro area
51057,1980,9,Nonmetro - rural not adjacent to metro area
51057,1970,9,Nonmetro - rural not adjacent to metro area
51059,2014_18,1,Metro - largest population
51059,2000,1,Metro - largest population
51059,1990,0,NA
51059,1980,1,Metro - largest population
51059,1970,1,Metro - largest population
51061,2014_18,1,Metro - largest population
51061,2000,1,Metro - largest population
51061,1990,1,Metro - largest population
51061,1980,6,Nonmetro - urban smaller pop. adjacent to metro area
51061,1970,6,Nonmetro - urban smaller pop. adjacent to metro area
51063,2014_18,3,Metro - smallest population
51063,2000,8,Nonmetro - rural adjacent to metro area
51063,1990,8,Nonmetro - rural adjacent to metro area
51063,1980,8,Nonmetro - rural adjacent to metro area
51063,1970,8,Nonmetro - rural adjacent to metro area
51065,2014_18,3,Metro - smallest population
51065,2000,3,Metro - smallest population
51065,1990,3,Metro - smallest population
51065,1980,3,Metro - smallest population
51065,1970,8,Nonmetro - rural adjacent to metro area
51067,2014_18,2,Metro - medium population
51067,2000,2,Metro - medium population
51067,1990,6,Nonmetro - urban smaller pop. adjacent to metro area
51067,1980,6,Nonmetro - urban smaller pop. adjacent to metro area
51067,1970,6,Nonmetro - urban smaller pop. adjacent to metro area
51069,2014_18,3,Metro - smallest population
51069,2000,3,Metro - smallest population
51069,1990,4,Nonmetro - urban larger pop. adjacent to metro area
51069,1980,5,Nonmetro - urban larger pop. not adjacent to metro area
51069,1970,7,Nonmetro - urban smaller pop. not adjacent to metro area
51071,2014_18,3,Metro - smallest population
51071,2000,3,Metro - smallest population
51071,1990,9,Nonmetro - rural not adjacent to metro area
51071,1980,7,Nonmetro - urban smaller pop. not adjacent to metro area
51071,1970,8,Nonmetro - rural adjacent to metro area
51073,2014_18,1,Metro - largest population
51073,2000,1,Metro - largest population
51073,1990,1,Metro - largest population
51073,1980,1,Metro - largest population
51073,1970,2,Metro - medium population
51075,2014_18,1,Metro - largest population
51075,2000,1,Metro - largest population
51075,1990,2,Metro - medium population
51075,1980,2,Metro - medium population
51075,1970,2,Metro - medium population
51077,2014_18,9,Nonmetro - rural not adjacent to metro area
51077,2000,9,Nonmetro - rural not adjacent to metro area
51077,1990,9,Nonmetro - rural not adjacent to metro area
51077,1980,7,Nonmetro - urban smaller pop. not adjacent to metro area
51077,1970,9,Nonmetro - rural not adjacent to metro area
51079,2014_18,3,Metro - smallest population
51079,2000,3,Metro - smallest population
51079,1990,3,Metro - smallest population
51079,1980,3,Metro - smallest population
51079,1970,9,Nonmetro - rural not adjacent to metro area
51081,2014_18,6,Nonmetro - urban smaller pop. adjacent to metro area
51081,2000,6,Nonmetro - urban smaller pop. adjacent to metro area
51081,1990,6,Nonmetro - urban smaller pop. adjacent to metro area
51081,1980,6,Nonmetro - urban smaller pop. adjacent to metro area
51081,1970,6,Nonmetro - urban smaller pop. adjacent to metro area
51083,2014_18,6,Nonmetro - urban smaller pop. adjacent to metro area
51083,2000,6,Nonmetro - urban smaller pop. adjacent to metro area
51083,1990,6,Nonmetro - urban smaller pop. adjacent to metro area
51083,1980,6,Nonmetro - urban smaller pop. adjacent to metro area
51083,1970,6,Nonmetro - urban smaller pop. adjacent to metro area
51085,2014_18,1,Metro - largest population
51085,2000,1,Metro - largest population
51085,1990,2,Metro - medium population
51085,1980,2,Metro - medium population
51085,1970,2,Metro - medium population
51087,2014_18,1,Metro - largest population
51087,2000,1,Metro - largest population
51087,1990,2,Metro - medium population
51087,1980,2,Metro - medium population
51087,1970,2,Metro - medium population
51089,2014_18,4,Nonmetro - urban larger pop. adjacent to metro area
51089,2000,4,Nonmetro - urban larger pop. adjacent to metro area
51089,1990,4,Nonmetro - urban larger pop. adjacent to metro area
51089,1980,5,Nonmetro - urban larger pop. not adjacent to metro area
51089,1970,5,Nonmetro - urban larger pop. not adjacent to metro area
51091,2014_18,8,Nonmetro - rural adjacent to metro area
51091,2000,9,Nonmetro - rural not adjacent to metro area
51091,1990,9,Nonmetro - rural not adjacent to metro area
51091,1980,9,Nonmetro - rural not adjacent to metro area
51091,1970,9,Nonmetro - rural not adjacent to metro area
51093,2014_18,1,Metro - largest population
51093,2000,1,Metro - largest population
51093,1990,1,Metro - largest population
51093,1980,6,Nonmetro - urban smaller pop. adjacent to metro area
51093,1970,6,Nonmetro - urban smaller pop. adjacent to metro area
51095,2014_18,1,Metro - largest population
51095,2000,1,Metro - largest population
51095,1990,0,NA
51095,1980,1,Metro - largest population
51095,1970,2,Metro - medium population
51097,2014_18,8,Nonmetro - rural adjacent to metro area
51097,2000,1,Metro - largest population
51097,1990,8,Nonmetro - rural adjacent to metro area
51097,1980,8,Nonmetro - rural adjacent to metro area
51097,1970,8,Nonmetro - rural adjacent to metro area
51099,2014_18,6,Nonmetro - urban smaller pop. adjacent to metro area
51099,2000,8,Nonmetro - rural adjacent to metro area
51099,1990,1,Metro - largest population
51099,1980,8,Nonmetro - rural adjacent to metro area
51099,1970,8,Nonmetro - rural adjacent to metro area
51101,2014_18,1,Metro - largest population
51101,2000,1,Metro - largest population
51101,1990,6,Nonmetro - urban smaller pop. adjacent to metro area
51101,1980,6,Nonmetro - urban smaller pop. adjacent to metro area
51101,1970,6,Nonmetro - urban smaller pop. adjacent to metro area
51103,2014_18,9,Nonmetro - rural not adjacent to metro area
51103,2000,9,Nonmetro - rural not adjacent to metro area
51103,1990,9,Nonmetro - rural not adjacent to metro area
51103,1980,9,Nonmetro - rural not adjacent to metro area
51103,1970,9,Nonmetro - rural not adjacent to metro area
51105,2014_18,8,Nonmetro - rural adjacent to metro area
51105,2000,8,Nonmetro - rural adjacent to metro area
51105,1990,9,Nonmetro - rural not adjacent to metro area
51105,1980,9,Nonmetro - rural not adjacent to metro area
51105,1970,9,Nonmetro - rural not adjacent to metro area
51107,2014_18,1,Metro - largest population
51107,2000,1,Metro - largest population
51107,1990,1,Metro - largest population
51107,1980,1,Metro - largest population
51107,1970,1,Metro - largest population
51109,2014_18,8,Nonmetro - rural adjacent to metro area
51109,2000,1,Metro - largest population
51109,1990,8,Nonmetro - rural adjacent to metro area
51109,1980,8,Nonmetro - rural adjacent to metro area
51109,1970,8,Nonmetro - rural adjacent to metro area
51111,2014_18,9,Nonmetro - rural not adjacent to metro area
51111,2000,9,Nonmetro - rural not adjacent to metro area
51111,1990,9,Nonmetro - rural not adjacent to metro area
51111,1980,9,Nonmetro - rural not adjacent to metro area
51111,1970,9,Nonmetro - rural not adjacent to metro area
51113,2014_18,8,Nonmetro - rural adjacent to metro area
51113,2000,8,Nonmetro - rural adjacent to metro area
51113,1990,8,Nonmetro - rural adjacent to metro area
51113,1980,8,Nonmetro - rural adjacent to metro area
51113,1970,9,Nonmetro - rural not adjacent to metro area
51115,2014_18,1,Metro - largest population
51115,2000,1,Metro - largest population
51115,1990,1,Metro - largest population
51115,1980,8,Nonmetro - rural adjacent to metro area
51115,1970,8,Nonmetro - rural adjacent to metro area
51117,2014_18,7,Nonmetro - urban smaller pop. not adjacent to metro area
51117,2000,7,Nonmetro - urban smaller pop. not adjacent to metro area
51117,1990,7,Nonmetro - urban smaller pop. not adjacent to metro area
51117,1980,7,Nonmetro - urban smaller pop. not adjacent to metro area
51117,1970,7,Nonmetro - urban smaller pop. not adjacent to metro area
51119,2014_18,8,Nonmetro - rural adjacent to metro area
51119,2000,8,Nonmetro - rural adjacent to metro area
51119,1990,8,Nonmetro - rural adjacent to metro area
51119,1980,8,Nonmetro - rural adjacent to metro area
51119,1970,8,Nonmetro - rural adjacent to metro area
51121,2014_18,3,Metro - smallest population
51121,2000,3,Metro - smallest population
51121,1990,4,Nonmetro - urban larger pop. adjacent to metro area
51121,1980,4,Nonmetro - urban larger pop. adjacent to metro area
51121,1970,4,Nonmetro - urban larger pop. adjacent to metro area
51125,2014_18,3,Metro - smallest population
51125,2000,3,Metro - smallest population
51125,1990,8,Nonmetro - rural adjacent to metro area
51125,1980,8,Nonmetro - rural adjacent to metro area
51125,1970,8,Nonmetro - rural adjacent to metro area
51127,2014_18,1,Metro - largest population
51127,2000,1,Metro - largest population
51127,1990,2,Metro - medium population
51127,1980,2,Metro - medium population
51127,1970,2,Metro - medium population
51131,2014_18,8,Nonmetro - rural adjacent to metro area
51131,2000,9,Nonmetro - rural not adjacent to metro area
51131,1990,9,Nonmetro - rural not adjacent to metro area
51131,1980,9,Nonmetro - rural not adjacent to metro area
51131,1970,9,Nonmetro - rural not adjacent to metro area
51133,2014_18,9,Nonmetro - rural not adjacent to metro area
51133,2000,9,Nonmetro - rural not adjacent to metro area
51133,1990,9,Nonmetro - rural not adjacent to metro area
51133,1980,9,Nonmetro - rural not adjacent to metro area
51133,1970,9,Nonmetro - rural not adjacent to metro area
51135,2014_18,6,Nonmetro - urban smaller pop. adjacent to metro area
51135,2000,6,Nonmetro - urban smaller pop. adjacent to metro area
51135,1990,6,Nonmetro - urban smaller pop. adjacent to metro area
51135,1980,6,Nonmetro - urban smaller pop. adjacent to metro area
51135,1970,6,Nonmetro - urban smaller pop. adjacent to metro area
51137,2014_18,6,Nonmetro - urban smaller pop. adjacent to metro area
51137,2000,6,Nonmetro - urban smaller pop. adjacent to metro area
51137,1990,6,Nonmetro - urban smaller pop. adjacent to metro area
51137,1980,6,Nonmetro - urban smaller pop. adjacent to metro area
51137,1970,7,Nonmetro - urban smaller pop. not adjacent to metro area
51139,2014_18,6,Nonmetro - urban smaller pop. adjacent to metro area
51139,2000,6,Nonmetro - urban smaller pop. adjacent to metro area
51139,1990,6,Nonmetro - urban smaller pop. adjacent to metro area
51139,1980,6,Nonmetro - urban smaller pop. adjacent to metro area
51139,1970,7,Nonmetro - urban smaller pop. not adjacent to metro area
51141,2014_18,8,Nonmetro - rural adjacent to metro area
51141,2000,8,Nonmetro - rural adjacent to metro area
51141,1990,9,Nonmetro - rural not adjacent to metro area
51141,1980,9,Nonmetro - rural not adjacent to metro area
51141,1970,9,Nonmetro - rural not adjacent to metro area
51143,2014_18,4,Nonmetro - urban larger pop. adjacent to metro area
51143,2000,3,Metro - smallest population
51143,1990,3,Metro - smallest population
51143,1980,3,Metro - smallest population
51143,1970,4,Nonmetro - urban larger pop. adjacent to metro area
51145,2014_18,1,Metro - largest population
51145,2000,1,Metro - largest population
51145,1990,2,Metro - medium population
51145,1980,2,Metro - medium population
51145,1970,2,Metro - medium population
51147,2014_18,6,Nonmetro - urban smaller pop. adjacent to metro area
51147,2000,6,Nonmetro - urban smaller pop. adjacent to metro area
51147,1990,7,Nonmetro - urban smaller pop. not adjacent to metro area
51147,1980,7,Nonmetro - urban smaller pop. not adjacent to metro area
51147,1970,7,Nonmetro - urban smaller pop. not adjacent to metro area
51149,2014_18,1,Metro - largest population
51149,2000,1,Metro - largest population
51149,1990,2,Metro - medium population
51149,1980,2,Metro - medium population
51149,1970,3,Metro - smallest population
51153,2014_18,1,Metro - largest population
51153,2000,1,Metro - largest population
51153,1990,0,NA
51153,1980,1,Metro - largest population
51153,1970,1,Metro - largest population
51155,2014_18,3,Metro - smallest population
51155,2000,3,Metro - smallest population
51155,1990,7,Nonmetro - urban smaller pop. not adjacent to metro area
51155,1980,7,Nonmetro - urban smaller pop. not adjacent to metro area
51155,1970,7,Nonmetro - urban smaller pop. not adjacent to metro area
51157,2014_18,1,Metro - largest population
51157,2000,8,Nonmetro - rural adjacent to metro area
51157,1990,8,Nonmetro - rural adjacent to metro area
51157,1980,9,Nonmetro - rural not adjacent to metro area
51157,1970,9,Nonmetro - rural not adjacent to metro area
51159,2014_18,9,Nonmetro - rural not adjacent to metro area
51159,2000,9,Nonmetro - rural not adjacent to metro area
51159,1990,9,Nonmetro - rural not adjacent to metro area
51159,1980,9,Nonmetro - rural not adjacent to metro area
51159,1970,9,Nonmetro - rural not adjacent to metro area
51161,2014_18,2,Metro - medium population
51161,2000,2,Metro - medium population
51161,1990,3,Metro - smallest population
51161,1980,3,Metro - smallest population
51161,1970,3,Metro - smallest population
51163,2014_18,6,Nonmetro - urban smaller pop. adjacent to metro area
51163,2000,6,Nonmetro - urban smaller pop. adjacent to metro area
51163,1990,6,Nonmetro - urban smaller pop. adjacent to metro area
51163,1980,6,Nonmetro - urban smaller pop. adjacent to metro area
51163,1970,6,Nonmetro - urban smaller pop. adjacent to metro area
51165,2014_18,3,Metro - smallest population
51165,2000,3,Metro - smallest population
51165,1990,5,Nonmetro - urban larger pop. not adjacent to metro area
51165,1980,5,Nonmetro - urban larger pop. not adjacent to metro area
51165,1970,7,Nonmetro - urban smaller pop. not adjacent to metro area
51167,2014_18,7,Nonmetro - urban smaller pop. not adjacent to metro area
51167,2000,6,Nonmetro - urban smaller pop. adjacent to metro area
51167,1990,6,Nonmetro - urban smaller pop. adjacent to metro area
51167,1980,6,Nonmetro - urban smaller pop. adjacent to metro area
51167,1970,8,Nonmetro - rural adjacent to metro area
51169,2014_18,2,Metro - medium population
51169,2000,3,Metro - smallest population
51169,1990,2,Metro - medium population
51169,1980,2,Metro - medium population
51169,1970,3,Metro - smallest population
51171,2014_18,6,Nonmetro - urban smaller pop. adjacent to metro area
51171,2000,6,Nonmetro - urban smaller pop. adjacent to metro area
51171,1990,6,Nonmetro - urban smaller pop. adjacent to metro area
51171,1980,7,Nonmetro - urban smaller pop. not adjacent to metro area
51171,1970,9,Nonmetro - rural not adjacent to metro area
51173,2014_18,7,Nonmetro - urban smaller pop. not adjacent to metro area
51173,2000,6,Nonmetro - urban smaller pop. adjacent to metro area
51173,1990,6,Nonmetro - urban smaller pop. adjacent to metro area
51173,1980,6,Nonmetro - urban smaller pop. adjacent to metro area
51173,1970,6,Nonmetro - urban smaller pop. adjacent to metro area
51175,2014_18,6,Nonmetro - urban smaller pop. adjacent to metro area
51175,2000,6,Nonmetro - urban smaller pop. adjacent to metro area
51175,1990,6,Nonmetro - urban smaller pop. adjacent to metro area
51175,1980,6,Nonmetro - urban smaller pop. adjacent to metro area
51175,1970,6,Nonmetro - urban smaller pop. adjacent to metro area
51177,2014_18,1,Metro - largest population
51177,2000,1,Metro - largest population
51177,1990,0,NA
51177,1980,6,Nonmetro - urban smaller pop. adjacent to metro area
51177,1970,6,Nonmetro - urban smaller pop. adjacent to metro area
51179,2014_18,1,Metro - largest population
51179,2000,1,Metro - largest population
51179,1990,1,Metro - largest population
51179,1980,1,Metro - largest population
51179,1970,8,Nonmetro - rural adjacent to metro area
51181,2014_18,8,Nonmetro - rural adjacent to metro area
51181,2000,1,Metro - largest population
51181,1990,8,Nonmetro - rural adjacent to metro area
51181,1980,8,Nonmetro - rural adjacent to metro area
51181,1970,8,Nonmetro - rural adjacent to metro area
51183,2014_18,1,Metro - largest population
51183,2000,1,Metro - largest population
51183,1990,8,Nonmetro - rural adjacent to metro area
51183,1980,8,Nonmetro - rural adjacent to metro area
51183,1970,8,Nonmetro - rural adjacent to metro area
51185,2014_18,5,Nonmetro - urban larger pop. not adjacent to metro area
51185,2000,7,Nonmetro - urban smaller pop. not adjacent to metro area
51185,1990,7,Nonmetro - urban smaller pop. not adjacent to metro area
51185,1980,7,Nonmetro - urban smaller pop. not adjacent to metro area
51185,1970,7,Nonmetro - urban smaller pop. not adjacent to metro area
51187,2014_18,1,Metro - largest population
51187,2000,1,Metro - largest population
51187,1990,1,Metro - largest population
51187,1980,7,Nonmetro - urban smaller pop. not adjacent to metro area
51187,1970,7,Nonmetro - urban smaller pop. not adjacent to metro area
51191,2014_18,2,Metro - medium population
51191,2000,3,Metro - smallest population
51191,1990,2,Metro - medium population
51191,1980,2,Metro - medium population
51191,1970,3,Metro - smallest population
51193,2014_18,6,Nonmetro - urban smaller pop. adjacent to metro area
51193,2000,7,Nonmetro - urban smaller pop. not adjacent to metro area
51193,1990,6,Nonmetro - urban smaller pop. adjacent to metro area
51193,1980,9,Nonmetro - rural not adjacent to metro area
51193,1970,9,Nonmetro - rural not adjacent to metro area
51195,2014_18,7,Nonmetro - urban smaller pop. not adjacent to metro area
51195,2000,7,Nonmetro - urban smaller pop. not adjacent to metro area
51195,1990,7,Nonmetro - urban smaller pop. not adjacent to metro area
51195,1980,7,Nonmetro - urban smaller pop. not adjacent to metro area
51195,1970,7,Nonmetro - urban smaller pop. not adjacent to metro area
51197,2014_18,6,Nonmetro - urban smaller pop. adjacent to metro area
51197,2000,6,Nonmetro - urban smaller pop. adjacent to metro area
51197,1990,7,Nonmetro - urban smaller pop. not adjacent to metro area
51197,1980,7,Nonmetro - urban smaller pop. not adjacent to metro area
51197,1970,7,Nonmetro - urban smaller pop. not adjacent to metro area
51199,2014_18,1,Metro - largest population
51199,2000,1,Metro - largest population
51199,1990,0,NA
51199,1980,1,Metro - largest population
51199,1970,2,Metro - medium population
51510,2014_18,1,Metro - largest population
51510,2000,1,Metro - largest population
51510,1990,0,NA
51510,1980,1,Metro - largest population
51510,1970,1,Metro - largest population
51515,2014_18,2,Metro - medium population
51515,2000,3,Metro - smallest population
51515,1990,3,Metro - smallest population
51515,1980,6,Nonmetro - urban smaller pop. adjacent to metro area
51515,1970,6,Nonmetro - urban smaller pop. adjacent to metro area
51520,2014_18,2,Metro - medium population
51520,2000,3,Metro - smallest population
51520,1990,2,Metro - medium population
51520,1980,2,Metro - medium population
51520,1970,3,Metro - smallest population
51530,2014_18,6,Nonmetro - urban smaller pop. adjacent to metro area
51530,2000,6,Nonmetro - urban smaller pop. adjacent to metro area
51530,1990,6,Nonmetro - urban smaller pop. adjacent to metro area
51530,1980,6,Nonmetro - urban smaller pop. adjacent to metro area
51530,1970,6,Nonmetro - urban smaller pop. adjacent to metro area
51540,2014_18,3,Metro - smallest population
51540,2000,3,Metro - smallest population
51540,1990,3,Metro - smallest population
51540,1980,3,Metro - smallest population
51540,1970,5,Nonmetro - urban larger pop. not adjacent to metro area
51550,2014_18,1,Metro - largest population
51550,2000,1,Metro - largest population
51550,1990,0,NA
51550,1980,0,NA
51550,1970,2,Metro - medium population
51570,2014_18,1,Metro - largest population
51570,2000,1,Metro - largest population
51570,1990,2,Metro - medium population
51570,1980,2,Metro - medium population
51570,1970,2,Metro - medium population
51580,2014_18,6,Nonmetro - urban smaller pop. adjacent to metro area
51580,2000,6,Nonmetro - urban smaller pop. adjacent to metro area
51580,1990,6,Nonmetro - urban smaller pop. adjacent to metro area
51580,1980,7,Nonmetro - urban smaller pop. not adjacent to metro area
51580,1970,6,Nonmetro - urban smaller pop. adjacent to metro area
51590,2014_18,4,Nonmetro - urban larger pop. adjacent to metro area
51590,2000,3,Metro - smallest population
51590,1990,3,Metro - smallest population
51590,1980,3,Metro - smallest population
51590,1970,4,Nonmetro - urban larger pop. adjacent to metro area
51595,2014_18,6,Nonmetro - urban smaller pop. adjacent to metro area
51595,2000,6,Nonmetro - urban smaller pop. adjacent to metro area
51595,1990,6,Nonmetro - urban smaller pop. adjacent to metro area
51595,1980,6,Nonmetro - urban smaller pop. adjacent to metro area
51595,1970,6,Nonmetro - urban smaller pop. adjacent to metro area
51600,2014_18,1,Metro - largest population
51600,2000,1,Metro - largest population
51600,1990,0,NA
51600,1980,1,Metro - largest population
51600,1970,1,Metro - largest population
51610,2014_18,1,Metro - largest population
51610,2000,1,Metro - largest population
51610,1990,0,NA
51610,1980,1,Metro - largest population
51610,1970,1,Metro - largest population
51620,2014_18,6,Nonmetro - urban smaller pop. adjacent to metro area
51620,2000,6,Nonmetro - urban smaller pop. adjacent to metro area
51620,1990,6,Nonmetro - urban smaller pop. adjacent to metro area
51620,1980,6,Nonmetro - urban smaller pop. adjacent to metro area
51620,1970,6,Nonmetro - urban smaller pop. adjacent to metro area
51630,2014_18,1,Metro - largest population
51630,2000,1,Metro - largest population
51630,1990,0,NA
51630,1980,6,Nonmetro - urban smaller pop. adjacent to metro area
51630,1970,6,Nonmetro - urban smaller pop. adjacent to metro area
51640,2014_18,7,Nonmetro - urban smaller pop. not adjacent to metro area
51640,2000,6,Nonmetro - urban smaller pop. adjacent to metro area
51640,1990,7,Nonmetro - urban smaller pop. not adjacent to metro area
51640,1980,7,Nonmetro - urban smaller pop. not adjacent to metro area
51640,1970,7,Nonmetro - urban smaller pop. not adjacent to metro area
51650,2014_18,1,Metro - largest population
51650,2000,1,Metro - largest population
51650,1990,0,NA
51650,1980,0,NA
51650,1970,2,Metro - medium population
51660,2014_18,3,Metro - smallest population
51660,2000,3,Metro - smallest population
51660,1990,5,Nonmetro - urban larger pop. not adjacent to metro area
51660,1980,5,Nonmetro - urban larger pop. not adjacent to metro area
51660,1970,7,Nonmetro - urban smaller pop. not adjacent to metro area
51670,2014_18,1,Metro - largest population
51670,2000,1,Metro - largest population
51670,1990,2,Metro - medium population
